Feature,Count
sudden death,0.6569086
death salesman,0.6569086
midnight chronicle,0.6568868
body heat,0.65681726
shes league,0.65681726
cant take,0.6565606
green inferno,0.65646356
devil candy,0.65646356
turbo kid,0.6564446
rent kid,0.6564446
blind side,0.65630627
blind fury,0.65630627
must place,0.65630627
henry fool,0.65630627
killer elite,0.656239
actually,0.65577793
wristcutters love,0.65577793
love potion,0.65577793
potion,0.65577793
pyromaniac,0.65577793
sir,0.65577793
rosie,0.65577793
catastrophe,0.65577793
addicted,0.65577793
addicted love,0.65577793
love actually,0.65577793
pyromaniac love,0.65577793
sir love,0.65577793
wristcutters,0.65577793
love rosie,0.65577793
love catastrophe,0.65577793
pompatus love,0.65577793
pompatus,0.65577793
purple sea,0.65556985
road within,0.65556985
frozen planet,0.655544
la crmonie,0.65548795
la cravate,0.65548795
bamba la,0.65548795
bamba,0.65548795
moustache,0.65548795
moustache la,0.65548795
cravate,0.65548795
crmonie,0.65548795
extraordinary tale,0.65545547
american flyer,0.65538996
american grindhouse,0.65538996
american hardcore,0.65538996
journalism paper,0.6553112
deep rising,0.6553112
generation sunset,0.6553112
hilary,0.6553013
disability sister,0.65524954
play sam,0.65524954
four musketeer,0.65524954
darkness fall,0.65524954
animal factory,0.65524954
drag hell,0.65524954
murray christmas,0.6550699
christmas connecticut,0.6550699
christmas scrooge,0.6550699
little nikita,0.6550699
surviving christmas,0.6550699
cosmic christmas,0.6550699
little fockers,0.6550699
pride glory,0.6549662
winter bone,0.6549662
adolescence mighty,0.6549662
ghoulies,0.654891
ghoulies ii,0.654891
stealing home,0.65482426
locust,0.6547381
latter,0.6547381
day locust,0.6547381
groundhog day,0.6547381
latter day,0.6547381
groundhog,0.6547381
view top,0.6546364
father den,0.6546364
search party,0.6546364
casino jack,0.6546364
touch evil,0.6546364
hard candy,0.6546364
school tie,0.6544123
school scoundrel,0.6544123
wasp woman,0.65441185
scent woman,0.65441185
bride prejudice,0.65437764
shanghai kiss,0.65437764
wolf creek,0.65437764
shadow conspiracy,0.65437764
teen wolf,0.65437764
french kiss,0.65437764
kill messenger,0.65407795
jaw revenge,0.65407795
porkys revenge,0.65407795
get bus,0.65407795
high sierra,0.6540735
halloweentown high,0.6540735
mre,0.6539508
undercover brother,0.65386873
lost delirious,0.65386873
body lie,0.6538564
without daughter,0.6538564
emperor club,0.6538564
south america,0.6538441
quiet place,0.6536984
rising sun,0.6536984
ring terror,0.6536984
talk radio,0.6536984
penn,0.6534633
loved one,0.65337676
heart atlantis,0.65330935
random heart,0.65330935
three prostokvashino,0.65330935
rookie year,0.65330935
funny farm,0.65330935
bos baby,0.6533032
lonely guy,0.6533032
beauty shop,0.6531589
toy soldier,0.6531589
iguana,0.6531198
poker,0.6531198
poker night,0.6531198
night comet,0.6531198
night lepus,0.6531198
night iguana,0.6531198
listener,0.6531198
lepus,0.6531198
boogie night,0.6531198
flier,0.6531198
boogie,0.6531198
night listener,0.6531198
night flier,0.6531198
comet,0.6531198
enfants,0.6530514
powder blue,0.65301794
violet blue,0.65301794
blue streak,0.65301794
queue american,0.653012
mission mar,0.6528749
soul food,0.6528749
president dave,0.6528749
band hand,0.6528749
mutant chronicle,0.6528749
legend tarzan,0.6527333
legend zorro,0.6527333
serial mom,0.6526497
perfect sense,0.6526357
hot chick,0.6526357
hello lady,0.65249777
monster box,0.65249777
african doctor,0.65249777
hollywood eve,0.65237063
saving face,0.65237063
bless child,0.652278
skipped part,0.652278
tolkien,0.65210366
affair remember,0.6519629
enemy mine,0.6519629
amityville curse,0.6519629
angry bird,0.6518681
master universe,0.6518681
four season,0.6518681
hell pacific,0.6518681
sunshine state,0.6518681
son desert,0.6516593
sympathy devil,0.6516593
cradle rock,0.6515597
milk money,0.6515597
river tide,0.6515597
beyond border,0.6515597
beast within,0.6515597
mo money,0.6515597
live twice,0.6515271
deuce wild,0.6515271
wild card,0.6515271
grease live,0.6515271
life partner,0.6515048
life mikey,0.6515048
stink,0.6515048
life stink,0.6515048
larger,0.6515048
partner,0.6515048
mikey,0.6515048
defending life,0.6515048
larger life,0.6515048
defending,0.6515048
ross roast,0.6513922
jeff ross,0.6513922
concert le,0.65131474
concert,0.65131474
white frog,0.6511077
hustler white,0.6511077
sydney white,0.6511077
first met,0.65089476
almost angel,0.65089476
first sight,0.65089476
african cat,0.65078497
side effect,0.65077937
ernest ride,0.65077937
tear sun,0.65077937
taking side,0.65077937
gregory girl,0.65073043
danish,0.65073043
tank,0.65073043
working,0.65073043
danish girl,0.65073043
tank girl,0.65073043
uptown girl,0.65073043
gregory,0.65073043
powerpuff,0.65073043
working girl,0.65073043
powerpuff girl,0.65073043
uptown,0.65073043
pajama game,0.65070015
molly game,0.65070015
indie game,0.65070015
surviving game,0.65070015
reindeer game,0.65070015
silent voice,0.6505804
fool rush,0.6505804
mar attack,0.6505804
double happiness,0.65049636
dungeon dragon,0.6502832
red flag,0.6502832
casualty,0.65012395
casualty war,0.65012395
pirate radio,0.65008503
still alice,0.65008503
name bruce,0.65008503
twilight zone,0.65008503
monkey trouble,0.65008503
vietnam apocalypse,0.65008503
lightning jack,0.6498718
travel ant,0.6498718
art getting,0.6498718
hard promise,0.6498718
disney pinocchio,0.6498718
hunting party,0.6498718
cocoon return,0.6498565
karlson return,0.6498565
fille,0.6495655
burden dream,0.6495651
music shine,0.6495651
atlantic city,0.6494195
unicorn city,0.6494195
take waltz,0.6492296
ruby paradise,0.6492296
small soldier,0.6492296
nowhere run,0.6492296
stage beauty,0.6492296
another cinderella,0.649067
jungle fever,0.649067
prince darkness,0.649067
grand hotel,0.649067
texas ranger,0.64903337
doom generation,0.64903337
pretty horse,0.64903337
class act,0.64903337
human nature,0.64903337
miss nobody,0.64903337
artsy atmospheric,0.6490124
artsy,0.6490124
ghost writer,0.6489718
mortal thought,0.64891624
politics candidate,0.64891624
alien sign,0.64886487
mulholland dr,0.64886487
alien covenant,0.64886487
world collide,0.6488375
collide,0.6488375
mimzy,0.64861274
last detail,0.64861274
dogmen,0.64861274
supper,0.64861274
last airbender,0.64861274
last mimzy,0.64861274
starfighter,0.64861274
airbender,0.64861274
last supper,0.64861274
detail,0.64861274
last dogmen,0.64861274
last starfighter,0.64861274
heartbreak kid,0.64851284
flamingo kid,0.64851284
swing kid,0.64851284
fantastic voyage,0.64831
truth charlie,0.64831
revenge unforgiven,0.64813876
get greek,0.64813876
closer get,0.64813876
bambino,0.6480628
garden wall,0.64804
queen damned,0.64804
forbidden dance,0.64796185
carnival magic,0.64796185
bird wire,0.64796185
robot frank,0.64796185
stranger candy,0.64796185
nanny diary,0.64791435
perfect getaway,0.64791435
perfect score,0.64791435
vampire brooklyn,0.64791435
perfect candidate,0.64791435
near,0.6476813
near dark,0.6476813
last temptation,0.64758587
bronx tale,0.64755905
know killed,0.6474663
jason bourne,0.6474663
longest ride,0.6474663
time lapse,0.64743984
lapse,0.64743984
better chocolate,0.64721394
miracle mile,0.64721394
crimson pirate,0.64721394
jesus camp,0.64721394
castle freak,0.64721394
eddie eagle,0.64721394
saving santa,0.64721394
real genius,0.64721394
zero effect,0.64721394
pillow book,0.64706296
femmes,0.6469189
captain ron,0.6468615
sexy beast,0.6468615
frozen river,0.6468615
money pit,0.6468615
dead calm,0.64669335
calm,0.64669335
george washington,0.6466146
double team,0.6466146
imaginary hero,0.64660114
margot wedding,0.64660114
doctor dolittle,0.64660114
portrait lady,0.64660114
monster inc,0.64660114
almost hero,0.64660114
wedding ringer,0.64660114
wedding singer,0.64660114
school daze,0.6465531
best seller,0.6465531
famous,0.6463785
men broom,0.6461761
broom,0.6461761
brother keeper,0.6460289
lost highway,0.6460289
bucket blood,0.6460289
grape,0.6458292
silent running,0.64579594
lawyer justice,0.64579594
end tour,0.64578515
coffee town,0.64578515
seventh son,0.64578515
green hornet,0.64578515
end sight,0.64578515
assassination tango,0.64577985
midnight special,0.64577985
north south,0.64577985
mouse hunt,0.64577985
bring nothing,0.64577985
male hunt,0.64577985
another teen,0.64577985
heaven prisoner,0.64575255
heaven wait,0.64575255
shadow dancer,0.64575255
foul,0.6456833
piglet,0.6456421
wednesday,0.6456421
newton,0.6456421
jerky,0.6456421
jerky boy,0.6456421
boy bubby,0.6456421
piglet big,0.6456421
big wednesday,0.6456421
big sick,0.6456421
big tease,0.6456421
winslow,0.6456421
winslow boy,0.6456421
grandma,0.6456421
grandma boy,0.6456421
bubby,0.6456421
bubble boy,0.6456421
bubble,0.6456421
tease,0.6456421
black cauldron,0.6456421
black mass,0.6456421
black dahlia,0.6456421
mass,0.6456421
sick,0.6456421
cauldron,0.6456421
dahlia,0.6456421
mudge boy,0.6456421
mudge,0.6456421
rude,0.6456421
rude boy,0.6456421
newton boy,0.6456421
leap year,0.64548934
abc,0.64536846
stalin,0.64536846
abc death,0.64536846
ponette,0.64536846
sentence,0.64536846
death ponette,0.64536846
death sentence,0.64536846
death smoochy,0.64536846
death stalin,0.64536846
marked,0.64536846
marked death,0.64536846
smoochy,0.64536846
dana,0.64531994
dana carvey,0.64531994
carvey,0.64531994
science project,0.6451958
made honor,0.6451958
manhattan project,0.6451958
bridge far,0.6451958
dinner rush,0.6451958
class reunion,0.6451776
touch pink,0.6451776
skin deep,0.6451776
front class,0.6451776
jimmy hollywood,0.6451776
field england,0.6451776
cat hat,0.64493424
reign fire,0.64493424
swept sea,0.64493424
hurricane street,0.6449337
zatoichi,0.6449113
walk shame,0.64458126
sleeping beauty,0.64458126
buffalo soldier,0.64458126
barefoot park,0.64458126
object beauty,0.64458126
murphy romance,0.64458126
stealing beauty,0.64458126
identity thief,0.64458126
paranoid park,0.64458126
police ging,0.64446604
salt earth,0.644361
swamp thing,0.644361
bachelor party,0.6440454
rent cop,0.6440454
stay alive,0.64395475
suspect zero,0.64395475
shin godzilla,0.64395475
force nature,0.64395475
goodbye lover,0.64395475
female trouble,0.64395475
welcome happiness,0.64395475
camp meatball,0.64395475
plymptoons,0.64392835
american ultra,0.64392835
fellow american,0.64392835
airhead,0.64392835
avventura,0.64392835
babysitting,0.64392835
ultra,0.64392835
avventura adventure,0.64392835
tintin,0.64392835
comedy airhead,0.64392835
adventure tintin,0.64392835
fable,0.64392835
adventure plymptoons,0.64392835
adventure babysitting,0.64392835
american fable,0.64392835
american dreamz,0.64392835
dreamz,0.64392835
fellow,0.64392835
family count,0.6437702
family parenthood,0.6437702
wild orchid,0.6437702
wild bunch,0.6437702
space trucker,0.6437702
jump tomorrow,0.64363825
mafia casino,0.64363825
cast away,0.64363825
little rascal,0.6436248
christmas elf,0.6436248
christmas kranks,0.6436248
little nicky,0.6436248
little buddha,0.6436248
little darling,0.6436248
darling,0.6436248
buddha,0.6436248
elf,0.6436248
kranks,0.6436248
rascal,0.6436248
nicky,0.6436248
water elephant,0.6433405
lord illusion,0.6433405
husband wife,0.6433405
sister shoe,0.6433405
going style,0.64331096
phantom opera,0.64331096
first mister,0.64316016
angel table,0.64316016
closer moon,0.6431153
shaggy da,0.6431153
designing woman,0.6430006
designing,0.6430006
runaway brain,0.64298105
dinner eight,0.64298105
army darkness,0.64298105
disability mask,0.64298105
con air,0.64298105
woodcock,0.6426796
winterbourne,0.6426796
brook,0.6426796
mr magoo,0.6426796
mr miniver,0.6426796
mr jealousy,0.6426796
mr winterbourne,0.6426796
mr brook,0.6426796
high anxiety,0.6426796
mr hublot,0.6426796
jealousy,0.6426796
dalloway,0.6426796
magoo,0.6426796
mr skeffington,0.6426796
mr woodcock,0.6426796
miniver,0.6426796
mr dalloway,0.6426796
skeffington,0.6426796
anxiety,0.6426796
hublot,0.6426796
unfinished business,0.6425296
killer shrew,0.6425296
replacement killer,0.6425296
hot pursuit,0.64214
maid room,0.64214
golden bowl,0.64202183
sweet liberty,0.64202183
breakfast club,0.64202183
sex ed,0.64202183
rabbi,0.6420195
arrest,0.6420186
acid house,0.6420186
acid,0.6420186
house arrest,0.6420186
mean machine,0.6419814
small affair,0.6419814
nothing personal,0.6419814
dirty work,0.6419814
nightmare rabbit,0.6419814
non stop,0.6419814
anti social,0.6419669
youre strange,0.6419669
demon exorcist,0.6419669
lovely bone,0.6419669
drive angry,0.6419669
soul plane,0.6419669
flesh bone,0.6419669
reporter,0.641899
people stair,0.64187723
arizona dream,0.64187723
music lyric,0.64187723
dog skip,0.64167815
isle dog,0.64167815
isle,0.64167815
blue jasmine,0.64167815
dog purpose,0.64167815
straw,0.64167815
straw dog,0.64167815
jasmine,0.64167815
sapphire,0.64167815
purpose,0.64167815
sapphire blue,0.64167815
wiener dog,0.64167815
skip,0.64167815
varsity blue,0.64167815
varsity,0.64167815
wag dog,0.64167815
genghis blue,0.64167815
genghis,0.64167815
wag,0.64167815
biloxi blue,0.64167815
wiener,0.64167815
biloxi,0.64167815
queue family,0.64151603
lost ark,0.6414592
raider lost,0.6414592
alien arrival,0.6412015
god egypt,0.6412015
suitable child,0.6409761
child lenfant,0.6409761
suitable,0.6409761
railway,0.6409761
railway child,0.6409761
lenfant,0.6409761
leonard,0.6409761
leonard part,0.6409761
bounty hunter,0.6406151
doc hollywood,0.6406151
ziegfeld,0.64061385
outdoors,0.64061385
great ziegfeld,0.64061385
hypnotist,0.64061385
great hypnotist,0.64061385
great outdoors,0.64061385
cool running,0.6405283
london fallen,0.6405283
general daughter,0.6405283
saving grace,0.6405283
gangster squad,0.6405283
full monty,0.6405283
whats number,0.6405283
flying tiger,0.6405283
shes control,0.6405283
chest,0.6402115
drop zone,0.6401883
real blonde,0.6401883
third miracle,0.6401883
camp ray,0.6401883
camp nowhere,0.6401883
color purple,0.6401883
right move,0.6401883
real steel,0.6401883
armed dangerous,0.6401883
remake haunting,0.6401883
adolescence thirteen,0.6401883
ordinary miracle,0.6401883
morning vietnam,0.6401883
morning glory,0.6401883
less zero,0.6401883
rose tattoo,0.6400353
shakespeare othello,0.6400353
young victoria,0.6400353
dying young,0.6400353
kiss kate,0.6400353
seven psychopath,0.6400353
bread rose,0.6400353
young einstein,0.6400353
call trinity,0.6400353
depression,0.63997686
fang,0.63986546
oleander,0.63986546
white oleander,0.63986546
squall,0.63986546
white squall,0.63986546
white fang,0.63986546
brown sugar,0.6397851
goodbye charlie,0.6397851
nobody fool,0.6397851
brown bunny,0.6397851
baby driver,0.63977325
baby boom,0.63977325
baby mama,0.63977325
maybe baby,0.63977325
tough guy,0.63977325
hungover,0.6394786
enders game,0.6394786
hungover game,0.6394786
ripleys game,0.6394786
enders,0.6394786
geris game,0.6394786
geris,0.6394786
talent game,0.6394786
ripleys,0.6394786
talent,0.6394786
game mockingjay,0.63945794
mockingjay,0.63945794
mockingjay part,0.63945794
scientist,0.63933814
sen,0.63930106
england king,0.63911617
breaking away,0.6391082
herbie ride,0.6391082
living oblivion,0.6391082
saw vi,0.6391082
joy ride,0.6391082
fault star,0.6390829
fault,0.6390829
red sonja,0.6390829
sonja,0.6390829
logan run,0.6388948
walk cloud,0.6388948
wicker park,0.6388948
mystery alaska,0.6388948
nun run,0.6388948
office romance,0.6388948
cold july,0.6388948
heist sight,0.6388948
take lead,0.6388948
whatever take,0.6388948
show boat,0.6388948
tower heist,0.6388948
chicken run,0.6388948
maiden heist,0.6388948
fatal beauty,0.6388948
sender,0.63867784
jafar,0.63867784
return sender,0.63867784
return jafar,0.63867784
alternate universe,0.6386356
brigham,0.638263
brigham city,0.638263
kansa city,0.638263
ember,0.638263
kansa,0.638263
city ember,0.638263
carnival soul,0.6382349
grey garden,0.6382349
voice list,0.6382349
rabbit hole,0.6382349
demon within,0.6382349
stolen summer,0.63822913
native son,0.63822913
emerald green,0.63822913
endless summer,0.63822913
son flubber,0.63822913
blackbeard,0.63783795
kells,0.63783795
secret kells,0.63783795
secret admirer,0.63783795
blackbeard ghost,0.63783795
ghost graduation,0.63783795
graduation,0.63783795
admirer,0.63783795
left behind,0.63778144
ever cinderella,0.63778144
circus freak,0.63778144
magic moonlight,0.63768655
sign four,0.63768655
swan princess,0.63768655
harder fall,0.63768655
banana joe,0.63768655
snow walker,0.63768655
animal farm,0.63768655
butcher wife,0.63768655
mulholland fall,0.63768655
favorite wife,0.63768655
slow west,0.637486
triumph spirit,0.637486
amazing couple,0.637486
electric hotel,0.637486
assassination notorious,0.637486
door floor,0.637486
head heel,0.637486
dirty dozen,0.637486
rapid fire,0.6374077
revolutionary road,0.6374077
road guantanamo,0.6374077
hyena road,0.6374077
cincinnati kid,0.63740224
bebes,0.63740224
frisco,0.63740224
calcium kid,0.63740224
bebes kid,0.63740224
