,movieId,count,mean,bayesian_avg,title
2416,3213,13,4.115384615384615,3.74,Batman: Mask of the Phantasm (1993)
2417,3214,2,3.5,3.3,American Flyers (1985)
2418,3217,3,3.5,3.32,"Star Is Born, A (1937)"
2419,3219,13,3.1923076923076925,3.22,Pacific Heights (1990)
2420,3221,5,3.7,3.4,"Draughtsman's Contract, The (1982)"
2421,3223,2,3.0,3.22,"Zed & Two Noughts, A (1985)"
2422,3224,4,4.75,3.68,Woman in the Dunes (Suna no onna) (1964)
2423,3225,4,2.0,2.91,Down to You (2000)
2424,3230,4,3.875,3.43,"Odessa File, The (1974)"
2425,3235,3,3.6666666666666665,3.35,Where the Buffalo Roam (1980)
2426,3238,6,1.5833333333333333,2.65,Eye of the Beholder (1999)
2427,3240,2,3.25,3.26,"Big Tease, The (1999)"
2428,3241,2,4.5,3.46,"Cup, The (Phörpa) (1999)"
2429,3243,15,2.4,2.75,Encino Man (1992)
2430,3244,12,3.7083333333333335,3.5,"Goodbye Girl, The (1977)"
2431,3246,15,4.166666666666667,3.8,Malcolm X (1992)
2432,3247,36,3.0277777777777777,3.08,Sister Act (1992)
2433,3248,14,1.8928571428571428,2.48,Sister Act 2: Back in the Habit (1993)
2434,3249,9,3.111111111111111,3.19,"Hand That Rocks the Cradle, The (1992)"
2435,3250,9,3.1666666666666665,3.22,Alive (1993)
2436,3251,5,3.7,3.4,Agnes of God (1985)
2437,3252,27,3.5925925925925926,3.5,Scent of a Woman (1992)
2438,3253,61,3.4754098360655736,3.44,Wayne's World (1992)
2439,3254,27,3.2962962962962963,3.29,Wayne's World 2 (1993)
2440,3255,45,3.466666666666667,3.43,"League of Their Own, A (1992)"
2441,3256,31,3.5161290322580645,3.45,Patriot Games (1992)
2442,3257,32,2.859375,2.96,"Bodyguard, The (1992)"
2443,3258,15,2.8666666666666667,3.03,Death Becomes Her (1992)
2444,3259,11,3.1363636363636362,3.2,Far and Away (1992)
2445,3260,12,4.0,3.66,Howards End (1992)
2446,3261,11,3.1818181818181817,3.22,Singles (1992)
2447,3262,11,3.409090909090909,3.34,Twin Peaks: Fire Walk with Me (1992)
2448,3263,22,3.0454545454545454,3.11,White Men Can't Jump (1992)
2449,3264,26,2.423076923076923,2.66,Buffy the Vampire Slayer (1992)
2450,3265,9,4.0,3.61,Hard-Boiled (Lat sau san taam) (1992)
2451,3266,6,4.5,3.72,Man Bites Dog (C'est arrivé près de chez vous) (1992)
2452,3267,18,3.5555555555555554,3.45,"Mariachi, El (1992)"
2453,3268,11,1.7727272727272727,2.5,Stop! Or My Mom Will Shoot (1992)
2454,3269,27,2.8518518518518516,2.97,Forever Young (1992)
2455,3270,12,2.7916666666666665,3.01,"Cutting Edge, The (1992)"
2456,3271,17,3.676470588235294,3.52,Of Mice and Men (1992)
2457,3272,8,3.4375,3.34,Bad Lieutenant (1992)
2458,3273,29,2.6724137931034484,2.83,Scream 3 (2000)
2459,3274,12,3.375,3.32,Single White Female (1992)
2460,3275,43,4.22093023255814,4.03,"Boondock Saints, The (2000)"
2461,3276,1,1.0,3.06,Gun Shy (2000)
2462,3280,1,1.5,3.11,"Baby, The (1973)"
2463,3281,1,2.0,3.15,"Brandon Teena Story, The (1998)"
2464,3283,2,3.25,3.26,Minnie and Moskowitz (1971)
2465,3284,1,3.0,3.24,They Might Be Giants (1971)
2466,3285,32,3.0625,3.11,"Beach, The (2000)"
2467,3286,5,2.3,2.95,Snow Day (2000)
2468,3287,3,3.1666666666666665,3.24,"Tigger Movie, The (2000)"
2469,3289,1,4.5,3.37,Not One Less (Yi ge dou bu neng shao) (1999)
2470,3294,1,1.5,3.11,Eaten Alive (1977)
2471,3295,1,4.0,3.33,Raining Stones (1993)
2472,3296,7,4.071428571428571,3.59,To Sir with Love (1967)
2473,3298,21,3.7142857142857144,3.56,Boiler Room (2000)
2474,3299,3,2.6666666666666665,3.13,Hanging Up (2000)
2475,3300,39,3.5641025641025643,3.5,Pitch Black (2000)
2476,3301,42,3.5238095238095237,3.47,"Whole Nine Yards, The (2000)"
2477,3302,2,4.75,3.5,Beautiful People (1999)
2478,3303,1,5.0,3.42,Black Tar Heroin: The Dark End of the Street (2000)
2479,3306,4,4.125,3.5,"Circus, The (1928)"
2480,3307,13,3.8461538461538463,3.59,City Lights (1931)
2481,3308,7,2.857142857142857,3.1,"Flamingo Kid, The (1984)"
2482,3310,5,4.1,3.53,"Kid, The (1921)"
2483,3313,2,1.5,2.98,Class Reunion (1982)
2484,3315,1,4.5,3.37,Happy Go Lovely (1951)
2485,3316,13,2.4615384615384617,2.82,Reindeer Games (2000)
2486,3317,22,3.659090909090909,3.53,Wonder Boys (2000)
2487,3323,1,4.0,3.33,Chain of Fools (2000)
2488,3324,3,1.3333333333333333,2.83,Drowning Mona (2000)
2489,3325,3,2.1666666666666665,3.02,"Next Best Thing, The (2000)"
2490,3326,3,3.1666666666666665,3.24,What Planet Are You From? (2000)
2491,3327,5,3.7,3.4,Beyond the Mat (1999)
2492,3328,19,4.052631578947368,3.77,Ghost Dog: The Way of the Samurai (1999)
2493,3329,1,4.0,3.33,The Year My Voice Broke (1987)
2494,3330,2,4.25,3.42,Splendor in the Grass (1961)
2495,3331,1,2.0,3.15,My Tutor (1983)
2496,3334,10,4.2,3.72,Key Largo (1948)
2497,3341,7,4.285714285714286,3.67,Born Yesterday (1950)
2498,3342,5,3.5,3.34,Birdy (1984)
2499,3344,1,4.0,3.33,Blood Feast (1963)
2500,3345,1,3.0,3.24,"Charlie, the Lonesome Cougar (1967)"
2501,3347,9,4.166666666666667,3.68,Never Cry Wolf (1983)
2502,3350,3,3.8333333333333335,3.39,"Raisin in the Sun, A (1961)"
2503,3353,1,4.5,3.37,"Closer You Get, The (2000)"
2504,3354,21,2.6904761904761907,2.88,Mission to Mars (2000)
2505,3355,15,3.2,3.23,"Ninth Gate, The (1999)"
2506,3357,1,4.0,3.33,East-West (Est-ouest) (1999)
2507,3358,10,3.85,3.55,Defending Your Life (1991)
2508,3359,11,4.090909090909091,3.69,Breaking Away (1979)
2509,3360,22,3.7045454545454546,3.56,Hoosiers (a.k.a. Best Shot) (1986)
2510,3361,35,3.6714285714285713,3.58,Bull Durham (1988)
2511,3362,38,3.9342105263157894,3.79,Dog Day Afternoon (1975)
2512,3363,43,3.8488372093023258,3.73,American Graffiti (1973)
2513,3364,3,3.6666666666666665,3.35,"Asphalt Jungle, The (1950)"
2514,3365,7,4.071428571428571,3.59,"Searchers, The (1956)"
2515,3368,2,3.25,3.26,"Big Country, The (1958)"
2516,3370,2,2.5,3.14,Betrayed (1988)
2517,3372,2,4.0,3.38,"Bridge at Remagen, The (1969)"
2518,3374,1,4.0,3.33,Daughters of the Dust (1991)
2519,3378,1,4.0,3.33,"Ogre, The (Unhold, Der) (1996)"
2520,3379,1,4.5,3.37,On the Beach (1959)
2521,3384,4,4.5,3.61,"Taking of Pelham One Two Three, The (1974)"
2522,3385,8,2.8125,3.07,Volunteers (1985)
2523,3386,31,3.5,3.44,JFK (1991)
2524,3387,7,2.857142857142857,3.1,Who's Harry Crumb? (1989)
2525,3388,11,2.5454545454545454,2.89,Harry and the Hendersons (1987)
2526,3389,1,2.0,3.15,Let's Get Harry (1986)
2527,3390,1,2.0,3.15,Shanghai Surprise (1986)
2528,3391,2,2.5,3.14,Who's That Girl? (1987)
2529,3392,6,2.3333333333333335,2.92,She-Devil (1989)
2530,3393,3,1.3333333333333333,2.83,Date with an Angel (1987)
2531,3394,7,2.357142857142857,2.9,Blind Date (1987)
2532,3395,3,3.0,3.2,Nadine (1987)
2533,3396,33,3.590909090909091,3.51,"Muppet Movie, The (1979)"
2534,3397,11,3.4545454545454546,3.36,"Great Muppet Caper, The (1981)"
2535,3398,15,3.3333333333333335,3.3,"Muppets Take Manhattan, The (1984)"
2536,3400,1,3.0,3.24,We're Back! A Dinosaur's Story (1993)
2537,3401,5,2.2,2.92,Baby... Secret of the Lost Legend (1985)
2538,3402,2,4.0,3.38,Turtle Diary (1985)
2539,3403,1,4.0,3.33,Raise the Titanic (1980)
2540,3404,6,3.5833333333333335,3.38,Titanic (1953)
2541,3405,1,3.0,3.24,"Night to Remember, A (1958)"
2542,3406,3,3.0,3.2,Captain Horatio Hornblower R.N. (1951)
2543,3408,70,3.5285714285714285,3.49,Erin Brockovich (2000)
2544,3409,35,2.9285714285714284,3.0,Final Destination (2000)
2545,3410,1,4.0,3.33,Soft Fruit (1999)
2546,3412,6,3.4166666666666665,3.32,"Bear, The (Ours, L') (1988)"
2547,3414,1,4.0,3.33,Love Is a Many-Splendored Thing (1955)
2548,3415,3,4.166666666666667,3.47,"Mirror, The (Zerkalo) (1975)"
2549,3417,1,3.0,3.24,"Crimson Pirate, The (1952)"
2550,3418,41,3.4634146341463414,3.42,Thelma & Louise (1991)
2551,3420,3,3.1666666666666665,3.24,...And Justice for All (1979)
2552,3421,62,3.693548387096774,3.63,Animal House (1978)
2553,3422,6,3.3333333333333335,3.29,She's Gotta Have It (1986)
2554,3423,3,2.1666666666666665,3.02,School Daze (1988)
2555,3424,27,4.037037037037037,3.82,Do the Right Thing (1989)
2556,3425,5,3.4,3.31,Mo' Better Blues (1990)
2557,3426,7,3.0714285714285716,3.19,Jungle Fever (1991)
2558,3428,1,3.0,3.24,"Champ, The (1979)"
2559,3429,12,4.25,3.79,Creature Comforts (1989)
2560,3430,4,3.0,3.19,Death Wish (1974)
2561,3431,3,1.6666666666666667,2.9,Death Wish 2 (1982)
2562,3432,2,1.5,2.98,Death Wish 3 (1985)
2563,3433,1,1.0,3.06,Death Wish 4: The Crackdown (1987)
2564,3434,1,1.0,3.06,Death Wish 5: The Face of Death (1994)
2565,3435,17,4.323529411764706,3.92,Double Indemnity (1944)
2566,3436,4,3.75,3.4,Dying Young (1991)
2567,3438,25,3.0,3.08,Teenage Mutant Ninja Turtles (1990)
2568,3439,13,2.6923076923076925,2.95,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991)
2569,3440,14,2.0714285714285716,2.58,Teenage Mutant Ninja Turtles III (1993)
2570,3441,14,3.4285714285714284,3.36,Red Dawn (1984)
2571,3442,1,1.0,3.06,Band of the Hand (1986)
2572,3444,9,2.9444444444444446,3.11,Bloodsport (1988)
2573,3445,4,3.5,3.33,Eyes of Laura Mars (1978)
2574,3446,2,2.75,3.18,Funny Bones (1995)
2575,3447,2,4.0,3.38,"Good Earth, The (1937)"
2576,3448,43,3.802325581395349,3.7,"Good Morning, Vietnam (1987)"
2577,3449,1,4.0,3.33,"Good Mother, The (1988)"
2578,3450,29,3.293103448275862,3.29,Grumpy Old Men (1993)
2579,3451,11,4.545454545454546,3.92,Guess Who's Coming to Dinner (1967)
2580,3452,18,3.0833333333333335,3.15,Romeo Must Die (2000)
2581,3453,2,3.0,3.22,Here on Earth (2000)
2582,3454,2,2.25,3.1,Whatever It Takes (2000)
2583,3455,1,2.5,3.2,Buddy Boy (1999)
2584,3459,1,4.0,3.33,Gothic (1986)
2585,3461,13,3.0384615384615383,3.14,Lord of the Flies (1963)
2586,3462,25,3.72,3.59,Modern Times (1936)
2587,3466,8,3.0,3.15,Heart and Souls (1993)
2588,3467,4,3.75,3.4,Hud (1963)
2589,3468,18,4.333333333333333,3.94,"Hustler, The (1961)"
2590,3469,6,4.083333333333333,3.56,Inherit the Wind (1960)
2591,3470,5,4.3,3.6,Dersu Uzala (1975)
2592,3471,60,3.7416666666666667,3.67,Close Encounters of the Third Kind (1977)
2593,3473,2,5.0,3.54,Jonah Who Will Be 25 in the Year 2000 (Jonas qui aura 25 ans en l'an 2000) (1976)
2594,3474,1,4.0,3.33,Retroactive (1997)
2595,3475,2,4.5,3.46,"Place in the Sun, A (1951)"
2596,3476,26,3.5576923076923075,3.47,Jacob's Ladder (1990)
2597,3477,13,3.3846153846153846,3.33,Empire Records (1995)
2598,3478,7,2.7857142857142856,3.07,"Bamba, La (1987)"
2599,3479,18,3.3333333333333335,3.31,Ladyhawke (1985)
2600,3480,3,3.3333333333333335,3.28,Lucas (1986)
2601,3481,75,3.6666666666666665,3.62,High Fidelity (2000)
2602,3483,13,3.1153846153846154,3.18,"Road to El Dorado, The (2000)"
2603,3484,10,2.75,3.01,"Skulls, The (2000)"
2604,3489,53,3.358490566037736,3.34,Hook (1991)
2605,3492,1,4.0,3.33,"Son of the Sheik, The (1926)"
2606,3494,6,4.0,3.53,True Grit (1969)
2607,3496,1,5.0,3.42,Madame Sousatzka (1988)
2608,3497,4,2.5,3.05,Max Dugan Returns (1983)
2609,3498,8,4.0,3.58,Midnight Express (1978)
2610,3499,44,3.840909090909091,3.73,Misery (1990)
2611,3500,4,3.0,3.19,Mr. Saturday Night (1992)
2612,3501,5,2.3,2.95,Murphy's Romance (1985)
2613,3502,3,3.5,3.32,My Life (1993)
2614,3503,11,4.090909090909091,3.69,Solaris (Solyaris) (1972)
2615,3504,22,4.0227272727272725,3.78,Network (1976)
2616,3505,9,3.7222222222222223,3.48,No Way Out (1987)
2617,3506,5,3.0,3.18,North Dallas Forty (1979)
2618,3507,15,4.066666666666666,3.74,"Odd Couple, The (1968)"
2619,3508,18,4.25,3.89,"Outlaw Josey Wales, The (1976)"
2620,3510,36,3.4166666666666665,3.38,Frequency (2000)
2621,3511,6,2.25,2.89,Ready to Rumble (2000)
2622,3512,8,3.5625,3.39,Return to Me (2000)
2623,3513,7,3.0714285714285716,3.19,Rules of Engagement (2000)
2624,3514,1,3.0,3.24,Joe Gould's Secret (2000)
2625,3515,9,3.611111111111111,3.42,Me Myself I (2000)
2626,3516,4,3.375,3.29,"Bell, Book and Candle (1958)"
2627,3519,6,2.9166666666666665,3.14,Force 10 from Navarone (1978)
2628,3521,7,3.4285714285714284,3.33,Mystery Train (1989)
2629,3524,10,2.8,3.04,Arthur (1981)
2630,3525,5,2.9,3.14,Bachelor Party (1984)
2631,3526,15,3.7,3.52,Parenthood (1989)
2632,3527,61,3.581967213114754,3.54,Predator (1987)
2633,3528,5,3.4,3.31,"Prince of Tides, The (1991)"
2634,3529,5,3.5,3.34,"Postman Always Rings Twice, The (1981)"
2635,3531,1,5.0,3.42,All the Vermeers in New York (1990)
2636,3534,25,3.3,3.29,28 Days (2000)
2637,3535,59,3.788135593220339,3.71,American Psycho (2000)
2638,3536,21,3.4523809523809526,3.39,Keeping the Faith (2000)
2639,3537,3,3.3333333333333335,3.28,Where the Money Is (2000)
2640,3538,5,3.2,3.24,East is East (1999)
2641,3539,2,3.25,3.26,"Filth and the Fury, The (2000)"
2642,3543,14,3.75,3.54,Diner (1982)
2643,3544,3,2.3333333333333335,3.05,Shakes the Clown (1992)
2644,3545,5,3.0,3.18,Cabaret (1972)
2645,3546,2,4.5,3.46,What Ever Happened to Baby Jane? (1962)
2646,3548,5,3.7,3.4,Auntie Mame (1958)
2647,3549,8,3.9375,3.56,Guys and Dolls (1955)
2648,3550,6,3.6666666666666665,3.41,The Hunger (1983)
2649,3551,13,3.4615384615384617,3.37,Marathon Man (1976)
2650,3552,52,3.826923076923077,3.73,Caddyshack (1980)
2651,3553,5,2.4,2.98,Gossip (2000)
2652,3554,3,3.0,3.2,Love and Basketball (2000)
2653,3555,33,3.4242424242424243,3.39,U-571 (2000)
2654,3556,26,3.769230769230769,3.62,"Virgin Suicides, The (1999)"
2655,3557,5,2.9,3.14,Jennifer 8 (1992)
2656,3559,3,3.6666666666666665,3.35,Limelight (1952)
2657,3563,3,2.5,3.09,"Crow: Salvation, The (2000)"
2658,3564,12,1.625,2.38,"Flintstones in Viva Rock Vegas, The (2000)"
2659,3565,7,3.5,3.36,Where the Heart Is (2000)
2660,3566,8,2.875,3.09,"Big Kahuna, The (2000)"
2661,3567,1,5.0,3.42,Bossa Nova (2000)
2662,3568,1,4.0,3.33,Smiling Fish and Goat on Fire (1999)
2663,3569,2,4.0,3.38,"Idiots, The (Idioterne) (1998)"
2664,3571,2,3.0,3.22,Time Code (2000)
2665,3572,4,2.0,2.91,Carnosaur (1993)
2666,3573,2,1.5,2.98,Carnosaur 2 (1995)
2667,3574,1,1.0,3.06,Carnosaur 3: Primal Species (1996)
2668,3576,4,3.5,3.33,"Hidden, The (1987)"
2669,3577,2,2.0,3.06,Two Moon Junction (1988)
2670,3578,170,3.9382352941176473,3.9,Gladiator (2000)
2671,3580,2,3.5,3.3,Up at the Villa (2000)
2672,3581,2,3.5,3.3,Human Traffic (1999)
2673,3584,4,2.0,2.91,Breathless (1983)
2674,3586,1,4.0,3.33,The Idolmaker (1980)
2675,3587,2,2.5,3.14,Inferno (1980)
2676,3590,1,2.0,3.15,"Lords of Flatbush, The (1974)"
2677,3591,15,2.7333333333333334,2.95,Mr. Mom (1983)
2678,3592,1,4.5,3.37,"Time Masters (Maîtres du temps, Les) (1982)"
2679,3593,19,1.6578947368421053,2.22,Battlefield Earth (2000)
2680,3594,6,3.25,3.26,Center Stage (2000)
2681,3596,1,1.0,3.06,Screwed (2000)
2682,3597,2,2.0,3.06,Whipped (2000)
2683,3598,3,3.0,3.2,Hamlet (2000)
2684,3599,5,3.2,3.24,Anchors Aweigh (1945)
2685,3604,1,0.5,3.02,Gypsy (1962)
2686,3606,4,3.75,3.4,On the Town (1949)
2687,3608,25,2.94,3.03,Pee-wee's Big Adventure (1985)
2688,3609,1,3.5,3.28,Regret to Inform (1998)
2689,3614,8,2.9375,3.12,Honeymoon in Vegas (1992)
2690,3615,14,3.107142857142857,3.17,Dinosaur (2000)
2691,3616,10,3.3,3.28,Loser (2000)
2692,3617,41,3.0853658536585367,3.12,Road Trip (2000)
2693,3618,12,3.5416666666666665,3.41,Small Time Crooks (2000)
2694,3619,1,2.0,3.15,"Hollywood Knights, The (1980)"
2695,3622,1,3.0,3.24,"Twelve Chairs, The (1970)"
2696,3623,77,2.7142857142857144,2.78,Mission: Impossible II (2000)
2697,3624,43,3.1511627906976742,3.17,Shanghai Noon (2000)
2698,3625,1,2.0,3.15,Better Living Through Circuitry (1999)
2699,3626,3,3.3333333333333335,3.28,8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999)
2700,3627,4,3.875,3.43,Carnival of Souls (1962)
2701,3628,2,3.0,3.22,Flying Tigers (1942)
2702,3629,7,4.071428571428571,3.59,"Gold Rush, The (1925)"
2703,3632,5,4.0,3.5,Monsieur Verdoux (1947)
2704,3633,17,3.264705882352941,3.26,On Her Majesty's Secret Service (1969)
2705,3634,1,4.0,3.33,Seven Days in May (1964)
2706,3635,18,3.4444444444444446,3.38,"Spy Who Loved Me, The (1977)"
2707,3637,1,5.0,3.42,Vagabond (Sans toit ni loi) (1985)
2708,3638,26,3.1346153846153846,3.17,Moonraker (1979)
2709,3639,18,3.5833333333333335,3.47,"Man with the Golden Gun, The (1974)"
2710,3640,1,4.0,3.33,"King in New York, A (1957)"
2711,3641,2,4.0,3.38,"Woman of Paris, A (1923)"
2712,3643,2,3.5,3.3,"Fighting Seabees, The (1944)"
2713,3646,17,2.176470588235294,2.59,Big Momma's House (2000)
2714,3648,1,4.0,3.33,"Abominable Snowman, The (Abominable Snowman of the Himalayas, The) (1957)"
2715,3649,8,2.6875,3.01,American Gigolo (1980)
2716,3652,1,3.0,3.24,"City of the Living Dead (a.k.a. Gates of Hell, The) (Paura nella città dei morti viventi) (1980)"
2717,3653,3,4.166666666666667,3.47,"Endless Summer, The (1966)"
2718,3654,13,3.769230769230769,3.54,"Guns of Navarone, The (1961)"
2719,3655,2,4.25,3.42,Blow-Out (La grande bouffe) (1973)
2720,3658,1,3.0,3.24,Quatermass and the Pit (1967)
2721,3660,2,2.0,3.06,Puppet Master (1989)
2722,3661,1,3.0,3.24,Puppet Master II (1991)
2723,3662,2,3.0,3.22,Puppet Master III: Toulon's Revenge (1991)
2724,3663,1,2.0,3.15,Puppet Master 4 (1993)
2725,3664,1,2.0,3.15,Puppet Master 5: The Final Chapter (1994)
2726,3667,1,1.0,3.06,Rent-A-Cop (1988)
2727,3668,15,3.6666666666666665,3.5,Romeo and Juliet (1968)
2728,3669,1,2.5,3.2,Stay Tuned (1992)
2729,3671,62,3.935483870967742,3.84,Blazing Saddles (1974)
2730,3672,5,3.8,3.44,Benji (1974)
2731,3673,2,4.5,3.46,Benji the Hunted (1987)
2732,3674,1,4.0,3.33,For the Love of Benji (1977)
2733,3675,8,4.1875,3.67,White Christmas (1954)
2734,3676,10,3.75,3.5,Eraserhead (1977)
2735,3677,4,4.125,3.5,Baraka (1992)
2736,3678,1,5.0,3.42,"Man with the Golden Arm, The (1955)"
2737,3679,2,3.75,3.34,"Decline of Western Civilization, The (1981)"
2738,3680,1,3.0,3.24,"Decline of Western Civilization Part II: The Metal Years, The (1988)"
2739,3681,33,4.151515151515151,3.94,For a Few Dollars More (Per qualche dollaro in più) (1965)
2740,3682,5,3.7,3.4,Magnum Force (1973)
2741,3683,19,4.0,3.74,Blood Simple (1984)
2742,3684,7,3.0714285714285716,3.19,"Fabulous Baker Boys, The (1989)"
2743,3685,9,3.7777777777777777,3.5,Prizzi's Honor (1985)
2744,3686,15,2.933333333333333,3.07,Flatliners (1990)
2745,3687,1,5.0,3.42,Light Years (Gandahar) (1988)
2746,3688,11,2.1363636363636362,2.68,Porky's (1982)
2747,3689,4,1.75,2.84,Porky's II: The Next Day (1983)
2748,3690,5,2.0,2.85,Porky's Revenge (1985)
2749,3691,1,3.0,3.24,Private School (1983)
2750,3692,1,3.0,3.24,Class of Nuke 'Em High (1986)
2751,3693,8,2.125,2.77,"Toxic Avenger, The (1985)"
2752,3694,2,2.0,3.06,"Toxic Avenger, Part II, The (1989)"
2753,3695,2,2.0,3.06,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)"
2754,3696,3,3.1666666666666665,3.24,Night of the Creeps (1986)
2755,3697,21,2.9047619047619047,3.02,Predator 2 (1990)
2756,3698,34,3.2205882352941178,3.23,"Running Man, The (1987)"
2757,3699,13,3.1538461538461537,3.2,Starman (1984)
2758,3700,1,2.5,3.2,"Brother from Another Planet, The (1984)"
2759,3701,13,3.1153846153846154,3.18,Alien Nation (1988)
2760,3702,38,3.486842105263158,3.44,Mad Max (1979)
2761,3703,40,4.0375,3.88,"Road Warrior, The (Mad Max 2) (1981)"
2762,3704,24,3.2708333333333335,3.27,Mad Max Beyond Thunderdome (1985)
2763,3705,8,2.3125,2.85,Bird on a Wire (1990)
2764,3706,8,3.0,3.15,Angel Heart (1987)
2765,3707,10,2.7,2.99,9 1/2 Weeks (Nine 1/2 Weeks) (1986)
2766,3708,10,3.05,3.16,Firestarter (1984)
2767,3709,1,2.0,3.15,Sleepwalkers (1992)
2768,3710,3,1.6666666666666667,2.9,Action Jackson (1988)
2769,3711,1,4.0,3.33,Sarafina! (1992)
2770,3712,3,2.8333333333333335,3.17,Soapdish (1991)
2771,3713,1,4.0,3.33,"Long Walk Home, The (1990)"
2772,3714,1,2.5,3.2,Clara's Heart (1988)
2773,3715,2,2.75,3.18,Burglar (1987)
2774,3716,1,1.0,3.06,Fatal Beauty (1987)
2775,3717,61,3.221311475409836,3.23,Gone in 60 Seconds (2000)
2776,3719,2,3.0,3.22,Love's Labour's Lost (2000)
2777,3720,1,4.0,3.33,Sunshine (1999)
2778,3723,5,3.8,3.44,Hamlet (1990)
2779,3724,5,3.3,3.27,Coming Home (1978)
2780,3725,2,3.5,3.3,American Pop (1981)
2781,3726,5,3.6,3.37,Assault on Precinct 13 (1976)
2782,3727,8,4.3125,3.72,Near Dark (1987)
2783,3728,4,3.75,3.4,One False Move (1992)
2784,3729,3,4.0,3.43,Shaft (1971)
2785,3730,17,4.205882352941177,3.85,"Conversation, The (1974)"
2786,3731,1,3.0,3.24,Cutter's Way (1981)
2787,3732,4,3.0,3.19,"Fury, The (1978)"
2788,3733,3,3.8333333333333335,3.39,"Paper Chase, The (1973)"
2789,3735,17,3.7941176470588234,3.59,Serpico (1973)
2790,3736,1,3.0,3.24,"Ace in the Hole (Big Carnival, The) (1951)"
2791,3737,1,4.0,3.33,Lonely Are the Brave (1962)
2792,3738,2,3.0,3.22,"Sugarland Express, The (1974)"
2793,3739,1,3.5,3.28,Trouble in Paradise (1932)
2794,3740,28,3.857142857142857,3.7,Big Trouble in Little China (1986)
2795,3741,11,4.090909090909091,3.69,Badlands (1973)
2796,3742,10,3.65,3.45,Battleship Potemkin (1925)
2797,3743,3,2.0,2.98,Boys and Girls (2000)
2798,3744,19,2.6578947368421053,2.87,Shaft (2000)
2799,3745,29,3.413793103448276,3.37,Titan A.E. (2000)
2800,3746,2,4.0,3.38,Butterfly (La lengua de las mariposas) (1999)
2801,3747,2,3.5,3.3,Jesus' Son (1999)
2802,3751,78,3.551282051282051,3.52,Chicken Run (2000)
2803,3752,46,3.0869565217391304,3.12,"Me, Myself & Irene (2000)"
2804,3753,68,3.448529411764706,3.42,"Patriot, The (2000)"
2805,3754,9,2.2222222222222223,2.78,"Adventures of Rocky and Bullwinkle, The (2000)"
2806,3755,44,3.1704545454545454,3.19,"Perfect Storm, The (2000)"
2807,3756,1,4.0,3.33,"Golden Bowl, The (2000)"
2808,3758,2,3.5,3.3,Communion (1989)
2809,3760,3,3.5,3.32,"Kentucky Fried Movie, The (1977)"
2810,3761,1,4.0,3.33,"Blood In, Blood Out (1993)"
2811,3763,16,3.21875,3.24,F/X (1986)
2812,3764,5,2.3,2.95,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991)
2813,3765,2,3.0,3.22,"Hot Spot, The (1990)"
2814,3766,6,2.0833333333333335,2.83,Missing in Action (1984)
2815,3767,3,1.6666666666666667,2.9,Missing in Action 2: The Beginning (1985)
2816,3768,2,1.25,2.94,Braddock: Missing in Action III (1988)
2817,3769,3,3.3333333333333335,3.28,Thunderbolt and Lightfoot (1974)
2818,3770,6,2.6666666666666665,3.04,Dreamscape (1984)
2819,3771,3,4.0,3.43,The Golden Voyage of Sinbad (1973)
2820,3773,2,2.0,3.06,House Party (1990)
2821,3774,4,0.75,2.56,House Party 2 (1991)
2822,3783,11,3.9545454545454546,3.62,Croupier (1998)
2823,3784,11,2.590909090909091,2.92,"Kid, The (2000)"
